SKU,Location,Qty,ExpiredDate,SubLevel,Latitude,Longitude,level
SPBAN,13 B 526,11,2020-11-04,13,8,13,1
SPBAN,13 B 534,17,2020-03-13,13,8,13,1
SPBAN,13 B 535,13,2020-05-13,13,8,13,1
SPBAN,13 B 536,1,2020-08-23,13,8,13,1
SPBAN,13 B 544,14,2020-06-12,13,8,13,1
SPBAN,13 B 545,18,2020-04-18,13,8,13,1
SPBAN,13 B 546,5,2020-07-25,13,8,13,1
SPBAN,13 B 554,1,2020-03-18,13,8,13,1
SPBAN,13 B 555,8,2020-09-01,13,8,13,1
SPBAN,13 B 556,11,2020-01-05,13,8,13,1
SPBAN,13 B 564,10,2020-11-05,13,8,13,1
SPBAN,13 B 565,3,2020-05-22,13,8,13,1
SPBAN,13 B 566,1,2020-01-01,13,8,13,1
SPBAN,13 B 574,19,2020-03-03,13,8,13,1
SPBAN,13 B 575,12,2020-02-16,13,8,13,1
SPBAN,13 B 576,4,2020-04-15,13,8,13,1
SPBAN,13 B 584,1,2020-08-31,13,8,13,1
SPBAN,13 B 585,8,2020-04-01,13,8,13,1
SPBAN,13 B 586,15,2020-07-30,13,8,13,1
SPBAN,13 B 594,12,2020-04-19,13,8,13,1
SPBAN,13 B 595,12,2020-07-20,13,8,13,1
SPBAN,13 B 596,2,2020-04-22,13,8,13,1
SPBAN,13 B 604,1,2020-08-12,13,8,13,1
SPBAN,13 B 605,7,2020-08-01,13,8,13,1
SPBAN,13 B 606,15,2020-02-11,13,8,13,1
SPBAN,13 B 614,17,2020-03-20,13,8,13,1
SPBAN,13 B 615,6,2020-11-27,13,8,13,1
SPBAN,13 B 616,7,2020-04-28,13,8,13,1
SPBAN,13 B 624,12,2020-03-12,13,8,13,1
SPBAN,13 B 625,10,2020-07-23,13,8,13,1
SPBAN,13 B 626,8,2020-01-02,13,8,13,1
SPBAN,13 B 634,19,2020-01-26,13,8,13,1
SPBAN,13 B 635,15,2020-12-27,13,8,13,1
SPBAN,13 B 636,9,2020-08-24,13,8,13,1
SPBAN,13 B 644,4,2020-09-21,13,8,13,1
SPBAN,13 B 645,5,2020-12-08,13,8,13,1
SPBAN,13 B 646,14,2020-10-01,13,8,13,1
SPBAN,13 B 654,6,2020-08-07,13,8,13,1
SPBAN,13 B 655,4,2020-06-12,13,8,13,1
SPBAN,13 B 656,17,2020-02-12,13,8,13,1
SPBAN,13 B 664,3,2020-04-11,13,8,13,1
SPBAN,13 B 665,7,2020-11-27,13,8,13,1
SPBAN,13 B 666,5,2020-11-16,13,8,13,1
SPBAN,13 B 674,1,2020-03-08,13,8,13,1
SPBAN,13 B 675,16,2020-11-05,13,8,13,1
SPBAN,13 B 676,7,2020-11-12,13,8,13,1
SPBAN,13 B 684,12,2020-08-23,13,8,13,1
SPBAN,13 B 685,16,2020-02-01,13,8,13,1
SPBAN,13 B 686,13,2020-04-01,13,8,13,1
SPBAN,13 B 694,1,2020-11-10,13,8,13,1
SPBAN,13 B 695,10,2020-10-22,13,8,13,1
SPBAN,13 B 696,16,2020-08-04,13,8,13,1
SPBAN,13 B 704,9,2020-09-11,13,8,13,1
SPBAN,13 B 705,20,2020-04-11,13,8,13,1
SPBAN,13 B 706,13,2020-09-14,13,8,13,1
SPBAN,13 B 714,12,2020-10-05,13,8,13,1
SPBAN,13 B 715,17,2020-07-06,13,8,13,1
SPBAN,13 B 716,7,2020-06-01,13,8,13,1
SPBAN,13 B 724,1,2020-12-06,13,8,13,1
SPBAN,13 B 725,2,2020-08-25,13,8,13,1
SPBAN,13 B 726,10,2020-03-30,13,8,13,1
SPBAN,13 B 734,20,2020-11-13,13,8,13,1
SPBAN,13 B 735,15,2020-12-24,13,8,13,1
SPBAN,13 B 736,3,2020-04-20,13,8,13,1
SPBAN,13 B 744,2,2020-03-06,13,8,13,1
SPBAN,13 B 745,8,2020-03-05,13,8,13,1
SPBAN,13 B 746,14,2020-02-20,13,8,13,1
SPBAN,13 B 754,7,2020-01-31,13,8,13,1
SPBAN,13 B 755,4,2020-06-05,13,8,13,1
SPBAN,13 B 756,11,2020-05-16,13,8,13,1
SPBAN,13 B 764,3,2020-09-14,13,8,13,1
SPBAN,13 B 765,15,2020-04-15,13,8,13,1
SPBAN,13 B 766,9,2020-06-19,13,8,13,1
SPBAN,13 B 774,15,2020-07-19,13,8,13,1
SPBAN,13 B 775,3,2020-11-21,13,8,13,1
SPBAN,13 B 776,20,2020-07-28,13,8,13,1
SPBAN,13 B 784,1,2020-11-03,13,8,13,1
SPBAN,13 B 785,3,2020-12-19,13,8,13,1
SPBAN,13 B 786,17,2020-06-09,13,8,13,1
SPBAN,13 B 794,2,2020-06-06,13,8,13,1
SPBAN,13 B 795,19,2020-12-24,13,8,13,1
SPBAN,13 B 796,6,2020-05-10,13,8,13,1
SPBAN,13 B 804,3,2020-09-03,13,8,13,1
SPBAN,13 B 805,14,2020-06-17,13,8,13,1
SPBAN,13 B 806,5,2020-07-08,13,8,13,1
SPBAN,13 B 814,1,2020-07-14,13,8,13,1
SPBAN,13 B 815,6,2020-09-21,13,8,13,1
SPBAN,13 B 816,8,2020-03-30,13,8,13,1
SPBAN,13 B 824,3,2020-01-27,13,8,13,1
SPBAN,13 B 825,12,2020-01-19,13,8,13,1
SPBAN,13 B 826,11,2020-05-21,13,8,13,1
SPBAN,13 B 834,2,2020-03-02,13,8,13,1
SPBAN,13 B 835,19,2020-06-15,13,8,13,1
SPBAN,13 B 836,4,2020-03-22,13,8,13,1
SPBAN,13 B 844,7,2020-11-24,13,8,13,1
SPBAN,13 B 845,11,2020-06-07,13,8,13,1
SPBAN,13 B 846,18,2020-01-03,13,8,13,1
SPBAN,13 B 854,18,2020-06-04,13,8,13,1
SPBAN,13 B 855,3,2020-03-27,13,8,13,1
SPBAN,13 B 856,2,2020-09-04,13,8,13,1
SPBAN,13 B 864,12,2020-06-19,13,8,13,1
SPBAN,13 B 865,3,2020-08-31,13,8,13,1
SPBAN,13 B 866,2,2020-12-13,13,8,13,1
SPBAN,13 B 874,12,2020-04-10,13,8,13,1
SPBAN,13 B 875,20,2020-10-27,13,8,13,1
SPBAN,13 B 876,5,2020-08-17,13,8,13,1
SPBAN,13 B 884,2,2020-01-31,13,8,13,1
SPBAN,13 B 885,1,2020-10-07,13,8,13,1
SPBAN,13 B 886,11,2020-07-17,13,8,13,1
SPBAN,13 B 894,10,2020-07-29,13,8,13,1
SPBAN,13 B 895,8,2020-04-03,13,8,13,1
SPBAN,13 B 896,12,2020-08-16,13,8,13,1
SPBAN,13 B 904,8,2020-06-02,13,8,13,1
SPBAN,13 B 905,13,2020-08-19,13,8,13,1
SPBAN,13 B 906,8,2020-03-01,13,8,13,1
SPBAN,13 B 914,18,2020-07-14,13,8,13,1
SPBAN,13 B 915,16,2020-03-10,13,8,13,1
SPBAN,13 B 916,5,2020-01-10,13,8,13,1
SPBAN,13 B 924,9,2020-04-07,13,8,13,1
SPBAN,13 B 925,14,2020-03-22,13,8,13,1
SPBAN,13 B 926,8,2020-08-09,13,8,13,1
SPBAN,13 B 934,2,2020-12-26,13,8,13,1
SPBAN,13 B 935,18,2020-05-30,13,8,13,1
SPBAN,13 B 936,17,2020-08-29,13,8,13,1
SPBAN,13 B 944,12,2020-12-07,13,8,13,1
SPBAN,13 B 945,11,2020-08-11,13,8,13,1
SPBAN,13 B 946,6,2020-05-03,13,8,13,1
SPBAN,13 B 954,7,2020-10-02,13,8,13,1
SPBAN,13 B 955,19,2020-10-17,13,8,13,1
SPBAN,13 B 956,5,2020-12-25,13,8,13,1
SPBAN,13 B 964,12,2020-02-04,13,8,13,1
SPBAN,13 B 965,2,2020-12-19,13,8,13,1
SPBAN,13 B 966,5,2020-08-30,13,8,13,1
SPBAN,13 B 974,19,2020-11-29,13,8,13,1
SPBAN,13 B 975,9,2020-02-24,13,8,13,1
SPBAN,13 B 976,12,2020-04-28,13,8,13,1
SPBAN,13 B 984,1,2020-02-28,13,8,13,1
SPBAN,13 B 985,3,2020-03-28,13,8,13,1
SPBAN,13 B 986,5,2020-12-14,13,8,13,1
SPBAN,13 C 017,15,2020-02-26,13,8,13,1
SPBAN,13 C 018,7,2020-07-20,13,8,13,1
SPBAN,13 C 027,3,2020-07-27,13,8,13,1
SPBAN,13 C 028,14,2020-07-02,13,8,13,1
SPBAN,13 C 037,20,2020-05-26,13,8,13,1
SPBAN,13 C 038,12,2020-09-20,13,8,13,1
SPBAN,13 C 047,11,2020-07-30,13,8,13,1
SPBAN,13 C 048,20,2020-11-09,13,8,13,1
SPBAN,13 C 057,2,2020-12-22,13,8,13,1
SPBAN,13 C 058,20,2020-10-25,13,8,13,1
SPBAN,13 C 067,1,2020-12-16,13,8,13,1
SPBAN,13 C 068,3,2020-07-08,13,8,13,1
SPBAN,13 C 077,12,2020-07-08,13,8,13,1
SPBAN,13 C 078,5,2020-12-25,13,8,13,1
SPBAN,13 C 087,14,2020-07-18,13,8,13,1
SPBAN,13 C 088,16,2020-08-30,13,8,13,1
SPBAN,13 C 097,16,2020-04-03,13,8,13,1
SPBAN,13 C 098,7,2020-01-30,13,8,13,1
SPBAN,13 C 107,16,2020-02-10,13,8,13,1
SPBAN,13 C 108,6,2020-01-18,13,8,13,1
SPBAN,13 C 117,17,2020-01-12,13,8,13,1
SPBAN,13 C 118,9,2020-10-30,13,8,13,1
SPBAN,13 C 127,7,2020-07-17,13,8,13,1
SPBAN,13 C 128,8,2020-09-05,13,8,13,1
SPBAN,13 C 137,5,2020-02-05,13,8,13,1
SPBAN,13 C 138,9,2020-04-15,13,8,13,1
SPBAN,13 C 147,3,2020-12-06,13,8,13,1
SPBAN,13 C 148,12,2020-10-22,13,8,13,1
SPBAN,13 C 157,19,2020-09-22,13,8,13,1
SPBAN,13 C 158,9,2020-03-05,13,8,13,1
SPBAN,13 C 167,14,2020-04-05,13,8,13,1
SPBAN,13 C 168,5,2020-07-20,13,8,13,1
SPBAN,13 C 177,17,2020-02-08,13,8,13,1
SPBAN,13 C 178,9,2020-07-26,13,8,13,1
SPBAN,13 C 187,17,2020-11-10,13,8,13,1
SPBAN,13 C 188,2,2020-05-06,13,8,13,1
SPBAN,13 C 197,18,2020-02-03,13,8,13,1
SPBAN,13 C 198,8,2020-06-25,13,8,13,1
SPBAN,13 C 207,10,2020-01-12,13,8,13,1
SPBAN,13 C 208,15,2020-07-21,13,8,13,1
SPBAN,13 C 217,15,2020-09-08,13,8,13,1
SPBAN,13 C 218,19,2020-09-07,13,8,13,1
SPBAN,13 C 227,9,2020-04-27,13,8,13,1
SPBAN,13 C 228,14,2020-09-15,13,8,13,1
SPBAN,13 C 237,8,2020-03-19,13,8,13,1
SPBAN,13 C 238,7,2020-03-21,13,8,13,1
SPBAN,13 C 247,7,2020-08-25,13,8,13,1
SPBAN,13 C 248,1,2020-07-22,13,8,13,1
SPBAN,13 C 257,17,2020-06-26,13,8,13,1
SPBAN,13 C 258,16,2020-12-10,13,8,13,1
SPBAN,13 C 267,6,2020-03-08,13,8,13,1
SPBAN,13 C 268,18,2020-04-20,13,8,13,1
SPBAN,13 C 277,17,2020-08-27,13,8,13,1
SPBAN,13 C 278,5,2020-08-10,13,8,13,1
SPBAN,13 C 287,4,2020-08-01,13,8,13,1
SPBAN,13 C 288,15,2020-01-05,13,8,13,1
SPBAN,13 C 297,1,2020-11-01,13,8,13,1
SPBAN,13 C 298,11,2020-01-08,13,8,13,1
SPBAN,13 C 307,14,2020-04-16,13,8,13,1
SPBAN,13 C 308,3,2020-07-15,13,8,13,1
SPBAN,13 C 317,14,2020-10-30,13,8,13,1
SPBAN,13 C 318,18,2020-06-29,13,8,13,1
SPBAN,13 C 327,1,2020-12-27,13,8,13,1
SPBAN,13 C 328,15,2020-02-28,13,8,13,1
SPBAN,13 C 337,1,2020-04-08,13,8,13,1
SPBAN,13 C 338,9,2020-05-08,13,8,13,1
SPBAN,13 C 347,7,2020-08-10,13,8,13,1
SPBAN,13 C 348,4,2020-05-12,13,8,13,1
SPBAN,13 C 357,18,2020-09-04,13,8,13,1
SPBAN,13 C 358,13,2020-08-12,13,8,13,1
SPBAN,13 C 367,1,2020-03-06,13,8,13,1
SPBAN,13 C 368,7,2020-07-17,13,8,13,1
SPBAN,13 C 377,14,2020-04-14,13,8,13,1
SPBAN,13 C 378,5,2020-07-31,13,8,13,1
SPBAN,13 C 387,7,2020-11-22,13,8,13,1
SPBAN,13 C 388,15,2020-04-07,13,8,13,1
SPBAN,13 C 397,17,2020-08-12,13,8,13,1
SPBAN,13 C 398,16,2020-03-05,13,8,13,1
SPBAN,13 C 407,8,2020-09-30,13,8,13,1
SPBAN,13 C 408,5,2020-12-29,13,8,13,1
SPBAN,13 C 417,12,2020-06-09,13,8,13,1
SPBAN,13 C 418,20,2020-05-17,13,8,13,1
SPBAN,13 C 427,11,2020-05-06,13,8,13,1
SPBAN,13 C 428,12,2020-12-20,13,8,13,1
SPBAN,13 C 437,3,2020-09-23,13,8,13,1
SPBAN,13 C 438,7,2020-09-18,13,8,13,1
SPBAN,13 C 447,5,2020-05-13,13,8,13,1
SPBAN,13 C 448,6,2020-12-15,13,8,13,1
SPBAN,13 C 457,1,2020-09-21,13,8,13,1
SPBAN,13 C 458,19,2020-02-23,13,8,13,1
SPBAN,13 C 467,12,2020-03-14,13,8,13,1
SPBAN,13 C 468,13,2020-12-26,13,8,13,1
SPBAN,13 C 477,8,2020-12-07,13,8,13,1
SPBAN,13 C 478,4,2020-01-04,13,8,13,1
SPBAN,13 C 487,12,2020-08-13,13,8,13,1
SPBAN,13 C 488,9,2020-10-12,13,8,13,1
SPBAN,13 C 497,16,2020-10-05,13,8,13,1
SPBAN,13 C 498,16,2020-01-17,13,8,13,1
SPBAN,13 C 507,19,2020-01-01,13,8,13,1
SPBAN,13 C 508,12,2020-11-03,13,8,13,1
SPBAN,13 C 517,4,2020-12-28,13,8,13,1
SPBAN,13 C 518,7,2020-03-23,13,8,13,1
SPBAN,13 C 527,12,2020-03-29,13,8,13,1
SPBAN,13 C 528,14,2020-07-10,13,8,13,1
SPBAN,13 C 537,12,2020-07-04,13,8,13,1
SPBAN,13 C 538,11,2020-10-19,13,8,13,1
SPBAN,13 C 547,7,2020-12-19,13,8,13,1
SPBAN,13 C 548,11,2020-06-14,13,8,13,1
SPBAN,13 C 557,17,2020-10-21,13,8,13,1
SPBAN,13 C 558,14,2020-11-02,13,8,13,1
SPBAN,13 C 567,13,2020-03-09,13,8,13,1
SPBAN,13 C 568,15,2020-09-20,13,8,13,1
SPBAN,13 C 577,12,2020-10-17,13,8,13,1
SPBAN,13 C 578,20,2020-10-21,13,8,13,1
SPBAN,13 C 587,13,2020-04-22,13,8,13,1
SPBAN,13 C 588,6,2020-01-26,13,8,13,1
SPBAN,13 C 597,3,2020-12-02,13,8,13,1
SPBAN,13 C 598,3,2020-05-09,13,8,13,1
SPBAN,13 C 607,3,2020-08-27,13,8,13,1
SPBAN,13 C 608,18,2020-09-09,13,8,13,1
SPBAN,13 C 617,18,2020-10-25,13,8,13,1
SPBAN,13 C 618,13,2020-03-25,13,8,13,1
SPBAN,13 C 627,9,2020-10-15,13,8,13,1
SPBAN,13 C 628,5,2020-11-05,13,8,13,1
SPBAN,13 C 637,16,2020-07-05,13,8,13,1
SPBAN,13 C 638,19,2020-05-09,13,8,13,1
SPBAN,13 C 647,4,2020-02-13,13,8,13,1
SPBAN,13 C 648,8,2020-10-20,13,8,13,1
SPBAN,13 C 657,13,2020-02-09,13,8,13,1
SPBAN,13 C 658,4,2020-01-02,13,8,13,1
SPBAN,13 C 667,10,2020-06-29,13,8,13,1
SPBAN,13 C 668,13,2020-07-29,13,8,13,1
SPBAN,13 C 677,1,2020-02-16,13,8,13,1
SPBAN,13 C 678,19,2020-05-28,13,8,13,1
SPBAN,13 C 687,17,2020-11-12,13,8,13,1
SPBAN,13 C 688,13,2020-10-23,13,8,13,1
SPBAN,13 C 697,20,2020-12-28,13,8,13,1
SPBAN,13 C 698,16,2020-08-08,13,8,13,1
SPBAN,13 C 707,9,2020-02-13,13,8,13,1
SPBAN,13 C 708,12,2020-07-31,13,8,13,1
SPBAN,13 C 717,3,2020-06-14,13,8,13,1
SPBAN,13 C 718,13,2020-09-14,13,8,13,1
SPBAN,13 C 727,8,2020-08-24,13,8,13,1
SPBAN,13 C 728,18,2020-06-03,13,8,13,1
SPBAN,13 C 737,12,2020-08-19,13,8,13,1
SPBAN,13 C 738,2,2020-10-29,13,8,13,1
SPBAN,13 C 747,19,2020-12-19,13,8,13,1
SPBAN,13 C 748,16,2020-11-28,13,8,13,1
SPBAN,13 C 757,20,2020-12-31,13,8,13,1
SPBAN,13 C 758,17,2020-09-12,13,8,13,1
SPBAN,13 C 767,8,2020-12-17,13,8,13,1
SPBAN,13 C 768,15,2020-11-07,13,8,13,1
SPBAN,13 C 777,9,2020-12-17,13,8,13,1
SPBAN,13 C 778,10,2020-09-16,13,8,13,1
SPBAN,13 C 787,4,2020-11-29,13,8,13,1
SPBAN,13 C 788,15,2020-05-12,13,8,13,1
SPBAN,13 C 797,20,2020-11-17,13,8,13,1
SPBAN,13 C 798,1,2020-03-26,13,8,13,1
SPBAN,13 C 807,10,2020-08-23,13,8,13,1
SPBAN,13 C 808,6,2020-12-18,13,8,13,1
SPBAN,13 C 817,12,2020-12-03,13,8,13,1
SPBAN,13 C 818,5,2020-03-03,13,8,13,1
SPBAN,13 C 827,16,2020-10-25,13,8,13,1
SPBAN,13 C 828,4,2020-09-05,13,8,13,1
SPBAN,13 C 837,20,2020-12-19,13,8,13,1
SPBAN,13 C 838,16,2020-09-01,13,8,13,1
SPBAN,13 C 847,4,2020-11-19,13,8,13,1
SPBAN,13 C 848,10,2020-02-12,13,8,13,1
SPBAN,13 C 857,6,2020-07-31,13,8,13,1
SPBAN,13 C 858,6,2020-06-22,13,8,13,1
SPBAN,13 C 867,10,2020-04-04,13,8,13,1
SPBAN,13 C 868,3,2020-06-11,13,8,13,1
SPBAN,13 C 877,6,2020-06-02,13,8,13,1
SPBAN,13 C 878,6,2020-08-19,13,8,13,1
SPBAN,13 C 887,12,2020-08-22,13,8,13,1
SPBAN,13 C 888,13,2020-07-25,13,8,13,1
SPBAN,13 C 897,13,2020-01-11,13,8,13,1
SPBAN,13 C 898,11,2020-03-13,13,8,13,1
SPBAN,13 C 907,3,2020-05-08,13,8,13,1
SPBAN,13 C 908,18,2020-03-06,13,8,13,1
SPBAN,13 C 917,2,2020-08-13,13,8,13,1
SPBAN,13 C 918,18,2020-05-02,13,8,13,1
SPBAN,13 C 927,1,2020-06-24,13,8,13,1
SPBAN,13 C 928,16,2020-07-06,13,8,13,1
SPBAN,13 C 937,2,2020-06-27,13,8,13,1
SPBAN,13 C 938,14,2020-12-05,13,8,13,1
SPBAN,13 C 947,1,2020-02-20,13,8,13,1
SPBAN,13 C 948,20,2020-06-12,13,8,13,1
SPBAN,13 C 957,10,2020-03-05,13,8,13,1
SPBAN,13 C 958,14,2020-10-09,13,8,13,1
SPBAN,13 C 967,5,2020-09-24,13,8,13,1
SPBAN,13 C 968,17,2020-08-22,13,8,13,1
SPBAN,13 C 977,18,2020-01-04,13,8,13,1
SPBAN,13 C 978,8,2020-06-01,13,8,13,1
SPBAN,13 C 987,19,2020-07-14,13,8,13,1
SPBAN,13 C 988,12,2020-11-30,13,8,13,1
SPBAN,15 A 011,5,2020-03-22,15,8,13,1
SPBAN,15 A 012,7,2020-03-29,15,8,13,1
SPBAN,15 A 013,1,2020-01-03,15,8,13,1
SPBAN,15 A 021,9,2020-11-29,15,8,13,1
SPBAN,15 A 022,6,2020-05-01,15,8,13,1
SPBAN,15 A 023,6,2020-08-21,15,8,13,1
SPBAN,15 A 031,12,2020-12-17,15,8,13,1
SPBAN,15 A 032,8,2020-03-11,15,8,13,1
SPBAN,15 A 033,2,2020-01-01,15,8,13,1
SPBAN,15 A 041,5,2020-11-17,15,8,13,1
SPBAN,15 A 042,3,2020-02-08,15,8,13,1
SPBAN,15 A 043,2,2020-06-25,15,8,13,1
SPBAN,15 A 051,19,2020-03-04,15,8,13,1
SPBAN,15 A 052,7,2020-05-23,15,8,13,1
SPBAN,15 A 053,17,2020-02-18,15,8,13,1
SPBAN,15 A 061,15,2020-10-21,15,8,13,1
SPBAN,15 A 062,19,2020-02-17,15,8,13,1
SPBAN,15 A 063,4,2020-09-12,15,8,13,1
SPBAN,15 A 071,4,2020-07-09,15,8,13,1
SPBAN,15 A 072,13,2020-09-28,15,8,13,1
SPBAN,15 A 073,11,2020-09-22,15,8,13,1
SPBAN,15 A 081,13,2020-12-26,15,8,13,1
SPBAN,15 A 082,5,2020-10-02,15,8,13,1
SPBAN,15 A 083,13,2020-06-09,15,8,13,1
SPBAN,15 A 091,14,2020-04-05,15,8,13,1
SPBAN,15 A 092,19,2020-03-12,15,8,13,1
SPBAN,15 A 093,7,2020-03-15,15,8,13,1
SPBAN,15 A 101,3,2020-08-07,15,8,13,1
SPBAN,15 A 102,20,2020-03-22,15,8,13,1
SPBAN,15 A 103,13,2020-01-12,15,8,13,1
SPBAN,15 A 111,3,2020-03-11,15,8,13,1
SPBAN,15 A 112,12,2020-02-05,15,8,13,1
SPBAN,15 A 113,5,2020-11-23,15,8,13,1
SPBAN,15 A 121,14,2020-08-08,15,8,13,1
SPBAN,15 A 122,18,2020-09-06,15,8,13,1
SPBAN,15 A 123,5,2020-07-21,15,8,13,1
SPBAN,15 A 131,13,2020-12-12,15,8,13,1
SPBAN,15 A 132,6,2020-12-04,15,8,13,1
SPBAN,15 A 133,12,2020-08-05,15,8,13,1
SPBAN,15 A 141,3,2020-12-24,15,8,13,1
SPBAN,15 A 142,7,2020-12-27,15,8,13,1
SPBAN,15 A 143,7,2020-01-30,15,8,13,1
SPBAN,15 A 151,7,2020-07-25,15,8,13,1
SPBAN,15 A 152,12,2020-06-18,15,8,13,1
SPBAN,15 A 153,16,2020-05-26,15,8,13,1
SPBAN,15 A 161,4,2020-02-22,15,8,13,1
SPBAN,15 A 162,14,2020-03-17,15,8,13,1
SPBAN,15 A 163,18,2020-03-05,15,8,13,1
SPBAN,15 A 171,9,2020-07-26,15,8,13,1
SPBAN,15 A 172,15,2020-04-08,15,8,13,1
SPBAN,15 A 173,11,2020-04-14,15,8,13,1
SPBAN,15 A 181,7,2020-06-30,15,8,13,1
SPBAN,15 A 182,16,2020-04-11,15,8,13,1
SPBAN,15 A 183,5,2020-02-07,15,8,13,1
SPBAN,15 A 191,7,2020-07-04,15,8,13,1
SPBAN,15 A 192,18,2020-12-30,15,8,13,1
SPBAN,15 A 193,13,2020-07-07,15,8,13,1
SPBAN,15 A 201,14,2020-04-18,15,8,13,1
SPBAN,15 A 202,3,2020-08-12,15,8,13,1
SPBAN,15 A 203,19,2020-02-19,15,8,13,1
SPBAN,15 A 211,2,2020-08-17,15,8,13,1
SPBAN,15 A 212,16,2020-01-17,15,8,13,1
SPBAN,15 A 213,8,2020-02-09,15,8,13,1
SPBAN,15 A 221,12,2020-09-16,15,8,13,1
SPBAN,15 A 222,2,2020-10-02,15,8,13,1
SPBAN,15 A 223,4,2020-09-14,15,8,13,1
SPBAN,15 A 231,16,2020-07-31,15,8,13,1
SPBAN,15 A 232,14,2020-12-30,15,8,13,1
SPBAN,15 A 233,3,2020-09-22,15,8,13,1
SPBAN,15 A 241,5,2020-04-04,15,8,13,1
SPBAN,15 A 242,10,2020-03-30,15,8,13,1
SPBAN,15 A 243,11,2020-06-07,15,8,13,1
SPBAN,15 A 251,5,2020-12-06,15,8,13,1
SPBAN,15 A 252,12,2020-04-09,15,8,13,1
SPBAN,15 A 253,20,2020-10-17,15,8,13,1
SPBAN,15 A 261,1,2020-05-31,15,8,13,1
SPBAN,15 A 262,5,2020-07-15,15,8,13,1
SPBAN,15 A 263,6,2020-11-13,15,8,13,1
SPBAN,15 A 271,7,2020-01-12,15,8,13,1
SPBAN,15 A 272,8,2020-08-05,15,8,13,1
SPBAN,15 A 273,19,2020-05-03,15,8,13,1
SPBAN,15 A 281,9,2020-10-28,15,8,13,1
SPBAN,15 A 282,16,2020-10-26,15,8,13,1
SPBAN,15 A 283,15,2020-03-27,15,8,13,1
SPBAN,15 A 291,19,2020-04-28,15,8,13,1
SPBAN,15 A 292,9,2020-02-10,15,8,13,1
SPBAN,15 A 293,20,2020-07-09,15,8,13,1
SPBAN,15 A 301,5,2020-02-12,15,8,13,1
SPBAN,15 A 302,2,2020-09-29,15,8,13,1
SPBAN,15 A 303,9,2020-09-20,15,8,13,1
SPBAN,15 A 311,3,2020-03-25,15,8,13,1
SPBAN,15 A 312,13,2020-04-21,15,8,13,1
SPBAN,15 A 313,2,2020-09-08,15,8,13,1
SPBAN,15 A 321,19,2020-09-26,15,8,13,1
SPBAN,15 A 322,4,2020-02-12,15,8,13,1
SPBAN,15 A 323,12,2020-02-12,15,8,13,1
SPBAN,15 A 331,1,2020-04-26,15,8,13,1
SPBAN,15 A 332,12,2020-10-19,15,8,13,1
SPBAN,15 A 333,13,2020-08-20,15,8,13,1
SPBAN,15 A 341,20,2020-11-07,15,8,13,1
SPBAN,15 A 342,10,2020-12-24,15,8,13,1
SPBAN,15 A 343,4,2020-04-21,15,8,13,1
SPBAN,15 A 351,11,2020-09-20,15,8,13,1
SPBAN,15 A 352,16,2020-11-09,15,8,13,1
SPBAN,15 A 353,11,2020-08-21,15,8,13,1
SPBAN,15 A 361,7,2020-02-14,15,8,13,1
SPBAN,15 A 362,3,2020-06-12,15,8,13,1
SPBAN,15 A 363,7,2020-12-16,15,8,13,1
SPBAN,15 A 371,18,2020-10-03,15,8,13,1
SPBAN,15 A 372,10,2020-12-25,15,8,13,1
SPBAN,15 A 373,18,2020-05-26,15,8,13,1
SPBAN,15 A 381,9,2020-04-04,15,8,13,1
SPBAN,15 A 382,20,2020-01-25,15,8,13,1
SPBAN,15 A 383,13,2020-07-21,15,8,13,1
SPBAN,15 A 391,7,2020-06-26,15,8,13,1
SPBAN,15 A 392,1,2020-05-19,15,8,13,1
SPBAN,15 A 393,5,2020-09-25,15,8,13,1
SPBAN,15 A 401,13,2020-02-03,15,8,13,1
SPBAN,15 A 402,8,2020-07-11,15,8,13,1
SPBAN,15 A 403,15,2020-03-02,15,8,13,1
SPBAN,15 A 411,18,2020-09-26,15,8,13,1
SPBAN,15 A 412,4,2020-08-09,15,8,13,1
SPBAN,15 A 413,10,2020-03-26,15,8,13,1
SPBAN,15 A 421,18,2020-01-04,15,8,13,1
SPBAN,15 A 422,5,2020-12-07,15,8,13,1
SPBAN,15 A 423,11,2020-02-05,15,8,13,1
SPBAN,15 A 431,12,2020-04-04,15,8,13,1
SPBAN,15 A 432,4,2020-11-11,15,8,13,1
SPBAN,15 A 433,4,2020-06-23,15,8,13,1
SPBAN,15 A 441,19,2020-12-14,15,8,13,1
SPBAN,15 A 442,2,2020-05-30,15,8,13,1
SPBAN,15 A 443,15,2020-07-05,15,8,13,1
SPBAN,15 A 451,20,2020-09-06,15,8,13,1
SPBAN,15 A 452,19,2020-08-15,15,8,13,1
SPBAN,15 A 453,14,2020-09-19,15,8,13,1
SPBAN,15 A 461,10,2020-09-07,15,8,13,1
SPBAN,15 A 462,15,2020-04-07,15,8,13,1
SPBAN,15 A 463,7,2020-10-15,15,8,13,1
SPBAN,15 A 471,2,2020-01-25,15,8,13,1
SPBAN,15 A 472,8,2020-07-19,15,8,13,1
SPBAN,15 A 473,13,2020-12-24,15,8,13,1
SPBAN,15 A 481,14,2020-02-23,15,8,13,1
SPBAN,15 A 482,9,2020-02-15,15,8,13,1
SPBAN,15 A 483,3,2020-11-01,15,8,13,1
SPBAN,15 A 491,5,2020-02-08,15,8,13,1
SPBAN,15 A 492,20,2020-06-26,15,8,13,1
