Status,Neutral,Warehouse,Guid,Code,Type,Area,SubNode,name,Latitude,Longitude,Level,X,Y
active,1,brya,694,BRYA-WS2-695,bin,bd,null,node694,28,18,1,null,null
active,1,brya,695,BRYA-WS2-696,bin,bd,null,node695,29,18,1,null,null
active,1,brya,696,BRYA-WS2-697,bin,bd,null,node696,30,18,1,null,null
active,1,brya,697,BRYA-WS2-698,bin,bd,null,node697,31,18,1,null,null
active,1,brya,698,BRYA-WS2-699,bin,bd,null,node698,32,18,1,null,null
active,1,brya,699,BRYA-WS2-700,bin,bd,null,node699,33,18,1,null,null
active,1,brya,700,BRYA-WS2-701,bin,bd,null,node700,34,18,1,null,null
active,1,brya,701,BRYA-WS2-702,path,bd,null,node701,35,18,1,null,null
active,1,brya,702,BRYA-WS2-703,path,bd,null,node702,36,18,1,null,null
active,1,brya,703,BRYA-WS2-704,path,bd,null,node703,0,19,1,null,null
active,1,brya,704,BRYA-WS2-705,path,bd,null,node704,1,19,1,null,null
active,1,brya,705,BRYA-WS2-706,bin,bd,null,node705,2,19,1,null,null
active,1,brya,706,BRYA-WS2-707,bin,bd,null,node706,3,19,1,null,null
active,1,brya,707,BRYA-WS2-708,bin,bd,null,node707,4,19,1,null,null
active,1,brya,708,BRYA-WS2-709,bin,bd,null,node708,5,19,1,null,null
active,1,brya,709,BRYA-WS2-710,bin,bd,null,node709,6,19,1,null,null
active,1,brya,710,BRYA-WS2-711,bin,bd,null,node710,7,19,1,null,null
active,1,brya,711,BRYA-WS2-712,bin,bd,null,node711,8,19,1,null,null
active,1,brya,712,BRYA-WS2-713,bin,bd,null,node712,9,19,1,null,null
active,1,brya,713,BRYA-WS2-714,bin,bd,null,node713,10,19,1,null,null
active,1,brya,714,BRYA-WS2-715,bin,bd,null,node714,11,19,1,null,null
active,1,brya,715,BRYA-WS2-716,bin,bd,null,node715,12,19,1,null,null
active,1,brya,716,BRYA-WS2-717,bin,bd,null,node716,13,19,1,null,null
active,1,brya,717,BRYA-WS2-718,bin,bd,null,node717,14,19,1,null,null
active,1,brya,718,BRYA-WS2-719,bin,bd,null,node718,15,19,1,null,null
active,1,brya,719,BRYA-WS2-720,bin,bd,null,node719,16,19,1,null,null
active,1,brya,720,BRYA-WS2-721,bin,bd,null,node720,17,19,1,null,null
active,1,brya,721,BRYA-WS2-722,bin,bd,null,node721,18,19,1,null,null
active,1,brya,722,BRYA-WS2-723,path,bd,null,node722,19,19,1,null,null
active,1,brya,723,BRYA-WS2-724,empty,bd,null,node723,20,19,1,null,null
active,1,brya,724,BRYA-WS2-725,bin,bd,null,node724,21,19,1,null,null
active,1,brya,725,BRYA-WS2-726,bin,bd,null,node725,22,19,1,null,null
active,1,brya,726,BRYA-WS2-727,bin,bd,null,node726,23,19,1,null,null
active,1,brya,727,BRYA-WS2-728,bin,bd,null,node727,24,19,1,null,null
active,1,brya,728,BRYA-WS2-729,bin,bd,null,node728,25,19,1,null,null
active,1,brya,729,BRYA-WS2-730,bin,bd,null,node729,26,19,1,null,null
active,1,brya,730,BRYA-WS2-731,bin,bd,null,node730,27,19,1,null,null
active,1,brya,731,BRYA-WS2-732,bin,bd,null,node731,28,19,1,null,null
active,1,brya,732,BRYA-WS2-733,bin,bd,null,node732,29,19,1,null,null
active,1,brya,733,BRYA-WS2-734,bin,bd,null,node733,30,19,1,null,null
active,1,brya,734,BRYA-WS2-735,bin,bd,null,node734,31,19,1,null,null
active,1,brya,735,BRYA-WS2-736,bin,bd,null,node735,32,19,1,null,null
active,1,brya,736,BRYA-WS2-737,bin,bd,null,node736,33,19,1,null,null
active,1,brya,737,BRYA-WS2-738,bin,bd,null,node737,34,19,1,null,null
active,1,brya,738,BRYA-WS2-739,path,bd,null,node738,35,19,1,null,null
active,1,brya,739,BRYA-WS2-740,binFM1,bd,null,node739,36,19,1,null,null
active,1,brya,740,BRYA-WS2-741,bin43,bd,null,node740,0,20,1,null,null
active,1,brya,741,BRYA-WS2-742,path,bd,null,node741,1,20,1,null,null
active,1,brya,742,BRYA-WS2-743,bin,bd,null,node742,2,20,1,null,null
active,1,brya,743,BRYA-WS2-744,bin,bd,null,node743,3,20,1,null,null
active,1,brya,744,BRYA-WS2-745,bin,bd,null,node744,4,20,1,null,null
active,1,brya,745,BRYA-WS2-746,bin,bd,null,node745,5,20,1,null,null
active,1,brya,746,BRYA-WS2-747,bin,bd,null,node746,6,20,1,null,null
active,1,brya,747,BRYA-WS2-748,bin,bd,null,node747,7,20,1,null,null
active,1,brya,748,BRYA-WS2-749,bin,bd,null,node748,8,20,1,null,null
active,1,brya,749,BRYA-WS2-750,bin,bd,null,node749,9,20,1,null,null
active,1,brya,750,BRYA-WS2-751,bin,bd,null,node750,10,20,1,null,null
active,1,brya,751,BRYA-WS2-752,bin,bd,null,node751,11,20,1,null,null
active,1,brya,752,BRYA-WS2-753,bin,bd,null,node752,12,20,1,null,null
active,1,brya,753,BRYA-WS2-754,bin,bd,null,node753,13,20,1,null,null
active,1,brya,754,BRYA-WS2-755,bin,bd,null,node754,14,20,1,null,null
active,1,brya,755,BRYA-WS2-756,bin,bd,null,node755,15,20,1,null,null
active,1,brya,756,BRYA-WS2-757,bin,bd,null,node756,16,20,1,null,null
active,1,brya,757,BRYA-WS2-758,bin,bd,null,node757,17,20,1,null,null
active,1,brya,758,BRYA-WS2-759,bin,bd,null,node758,18,20,1,null,null
active,1,brya,759,BRYA-WS2-760,path,bd,null,node759,19,20,1,null,null
active,1,brya,760,BRYA-WS2-761,empty,bd,null,node760,20,20,1,null,null
active,1,brya,761,BRYA-WS2-762,bin,bd,null,node761,21,20,1,null,null
active,1,brya,762,BRYA-WS2-763,bin,bd,null,node762,22,20,1,null,null
active,1,brya,763,BRYA-WS2-764,bin,bd,null,node763,23,20,1,null,null
active,1,brya,764,BRYA-WS2-765,bin,bd,null,node764,24,20,1,null,null
active,1,brya,765,BRYA-WS2-766,bin,bd,null,node765,25,20,1,null,null
active,1,brya,766,BRYA-WS2-767,bin,bd,null,node766,26,20,1,null,null
active,1,brya,767,BRYA-WS2-768,bin,bd,null,node767,27,20,1,null,null
active,1,brya,768,BRYA-WS2-769,bin,bd,null,node768,28,20,1,null,null
active,1,brya,769,BRYA-WS2-770,bin,bd,null,node769,29,20,1,null,null
active,1,brya,770,BRYA-WS2-771,bin,bd,null,node770,30,20,1,null,null
active,1,brya,771,BRYA-WS2-772,bin,bd,null,node771,31,20,1,null,null
active,1,brya,772,BRYA-WS2-773,bin,bd,null,node772,32,20,1,null,null
active,1,brya,773,BRYA-WS2-774,bin,bd,null,node773,33,20,1,null,null
active,1,brya,774,BRYA-WS2-775,bin,bd,null,node774,34,20,1,null,null
active,1,brya,775,BRYA-WS2-776,path,bd,null,node775,35,20,1,null,null
active,1,brya,776,BRYA-WS2-777,binFM1,bd,null,node776,36,20,1,null,null
active,1,brya,777,BRYA-WS2-778,bin43,bd,null,node777,0,21,1,null,null
active,1,brya,778,BRYA-WS2-779,path,bd,null,node778,1,21,1,null,null
active,1,brya,779,BRYA-WS2-780,path,bd,null,node779,2,21,1,null,null
active,1,brya,780,BRYA-WS2-781,path,bd,null,node780,3,21,1,null,null
active,1,brya,781,BRYA-WS2-782,path,bd,null,node781,4,21,1,null,null
active,1,brya,782,BRYA-WS2-783,path,bd,null,node782,5,21,1,null,null
active,1,brya,783,BRYA-WS2-784,path,bd,null,node783,6,21,1,null,null
active,1,brya,784,BRYA-WS2-785,path,bd,null,node784,7,21,1,null,null
active,1,brya,785,BRYA-WS2-786,path,bd,null,node785,8,21,1,null,null
active,1,brya,786,BRYA-WS2-787,path,bd,null,node786,9,21,1,null,null
active,1,brya,787,BRYA-WS2-788,path,bd,null,node787,10,21,1,null,null
active,1,brya,788,BRYA-WS2-789,path,bd,null,node788,11,21,1,null,null
active,1,brya,789,BRYA-WS2-790,path,bd,null,node789,12,21,1,null,null
active,1,brya,790,BRYA-WS2-791,path,bd,null,node790,13,21,1,null,null
active,1,brya,791,BRYA-WS2-792,path,bd,null,node791,14,21,1,null,null
active,1,brya,792,BRYA-WS2-793,path,bd,null,node792,15,21,1,null,null
active,1,brya,793,BRYA-WS2-794,path,bd,null,node793,16,21,1,null,null
active,1,brya,794,BRYA-WS2-795,path,bd,null,node794,17,21,1,null,null
active,1,brya,795,BRYA-WS2-796,path,bd,null,node795,18,21,1,null,null
active,1,brya,796,BRYA-WS2-797,path,bd,null,node796,19,21,1,null,null
active,1,brya,797,BRYA-WS2-798,path,bd,null,node797,20,21,1,null,null
active,1,brya,798,BRYA-WS2-799,path,bd,null,node798,21,21,1,null,null
active,1,brya,799,BRYA-WS2-800,path,bd,null,node799,22,21,1,null,null
active,1,brya,800,BRYA-WS2-801,path,bd,null,node800,23,21,1,null,null
active,1,brya,801,BRYA-WS2-802,path,bd,null,node801,24,21,1,null,null
active,1,brya,802,BRYA-WS2-803,path,bd,null,node802,25,21,1,null,null
active,1,brya,803,BRYA-WS2-804,path,bd,null,node803,26,21,1,null,null
active,1,brya,804,BRYA-WS2-805,path,bd,null,node804,27,21,1,null,null
active,1,brya,805,BRYA-WS2-806,path,bd,null,node805,28,21,1,null,null
active,1,brya,806,BRYA-WS2-807,path,bd,null,node806,29,21,1,null,null
active,1,brya,807,BRYA-WS2-808,path,bd,null,node807,30,21,1,null,null
active,1,brya,808,BRYA-WS2-809,path,bd,null,node808,31,21,1,null,null
active,1,brya,809,BRYA-WS2-810,path,bd,null,node809,32,21,1,null,null
active,1,brya,810,BRYA-WS2-811,path,bd,null,node810,33,21,1,null,null
active,1,brya,811,BRYA-WS2-812,path,bd,null,node811,34,21,1,null,null
active,1,brya,812,BRYA-WS2-813,path,bd,null,node812,35,21,1,null,null
active,1,brya,813,BRYA-WS2-814,binFM1,bd,null,node813,36,21,1,null,null
active,1,brya,814,BRYA-WS2-815,bin43,bd,null,node814,0,22,1,null,null
active,1,brya,815,BRYA-WS2-816,path,bd,null,node815,1,22,1,null,null
active,1,brya,816,BRYA-WS2-817,bin,bd,null,node816,2,22,1,null,null
active,1,brya,817,BRYA-WS2-818,bin,bd,null,node817,3,22,1,null,null
active,1,brya,818,BRYA-WS2-819,bin,bd,null,node818,4,22,1,null,null
active,1,brya,819,BRYA-WS2-820,bin,bd,null,node819,5,22,1,null,null
active,1,brya,820,BRYA-WS2-821,bin,bd,null,node820,6,22,1,null,null
active,1,brya,821,BRYA-WS2-822,bin,bd,null,node821,7,22,1,null,null
active,1,brya,822,BRYA-WS2-823,bin,bd,null,node822,8,22,1,null,null
active,1,brya,823,BRYA-WS2-824,bin,bd,null,node823,9,22,1,null,null
active,1,brya,824,BRYA-WS2-825,bin,bd,null,node824,10,22,1,null,null
active,1,brya,825,BRYA-WS2-826,bin,bd,null,node825,11,22,1,null,null
active,1,brya,826,BRYA-WS2-827,bin,bd,null,node826,12,22,1,null,null
active,1,brya,827,BRYA-WS2-828,bin,bd,null,node827,13,22,1,null,null
active,1,brya,828,BRYA-WS2-829,bin,bd,null,node828,14,22,1,null,null
active,1,brya,829,BRYA-WS2-830,bin,bd,null,node829,15,22,1,null,null
active,1,brya,830,BRYA-WS2-831,bin,bd,null,node830,16,22,1,null,null
active,1,brya,831,BRYA-WS2-832,bin,bd,null,node831,17,22,1,null,null
active,1,brya,832,BRYA-WS2-833,bin,bd,null,node832,18,22,1,null,null
active,1,brya,833,BRYA-WS2-834,bin,bd,null,node833,19,22,1,null,null
active,1,brya,834,BRYA-WS2-835,bin,bd,null,node834,20,22,1,null,null
active,1,brya,835,BRYA-WS2-836,bin,bd,null,node835,21,22,1,null,null
active,1,brya,836,BRYA-WS2-837,bin,bd,null,node836,22,22,1,null,null
active,1,brya,837,BRYA-WS2-838,bin,bd,null,node837,23,22,1,null,null
active,1,brya,838,BRYA-WS2-839,bin,bd,null,node838,24,22,1,null,null
active,1,brya,839,BRYA-WS2-840,bin,bd,null,node839,25,22,1,null,null
active,1,brya,840,BRYA-WS2-841,bin,bd,null,node840,26,22,1,null,null
active,1,brya,841,BRYA-WS2-842,bin,bd,null,node841,27,22,1,null,null
active,1,brya,842,BRYA-WS2-843,bin,bd,null,node842,28,22,1,null,null
active,1,brya,843,BRYA-WS2-844,bin,bd,null,node843,29,22,1,null,null
active,1,brya,844,BRYA-WS2-845,bin,bd,null,node844,30,22,1,null,null
active,1,brya,845,BRYA-WS2-846,bin,bd,null,node845,31,22,1,null,null
active,1,brya,846,BRYA-WS2-847,bin,bd,null,node846,32,22,1,null,null
active,1,brya,847,BRYA-WS2-848,bin,bd,null,node847,33,22,1,null,null
active,1,brya,848,BRYA-WS2-849,binFM2,bd,null,node848,34,22,1,null,null
active,1,brya,849,BRYA-WS2-850,path,bd,null,node849,35,22,1,null,null
active,1,brya,850,BRYA-WS2-851,binFM1,bd,null,node850,36,22,1,null,null
active,1,brya,851,BRYA-WS2-852,bin43,bd,null,node851,0,23,1,null,null
active,1,brya,852,BRYA-WS2-853,path,bd,null,node852,1,23,1,null,null
active,1,brya,853,BRYA-WS2-854,bin,bd,null,node853,2,23,1,null,null
active,1,brya,854,BRYA-WS2-855,bin,bd,null,node854,3,23,1,null,null
active,1,brya,855,BRYA-WS2-856,bin,bd,null,node855,4,23,1,null,null
active,1,brya,856,BRYA-WS2-857,bin,bd,null,node856,5,23,1,null,null
active,1,brya,857,BRYA-WS2-858,bin,bd,null,node857,6,23,1,null,null
active,1,brya,858,BRYA-WS2-859,bin,bd,null,node858,7,23,1,null,null
active,1,brya,859,BRYA-WS2-860,bin,bd,null,node859,8,23,1,null,null
active,1,brya,860,BRYA-WS2-861,bin,bd,null,node860,9,23,1,null,null
active,1,brya,861,BRYA-WS2-862,bin,bd,null,node861,10,23,1,null,null
active,1,brya,862,BRYA-WS2-863,bin,bd,null,node862,11,23,1,null,null
active,1,brya,863,BRYA-WS2-864,bin,bd,null,node863,12,23,1,null,null
active,1,brya,864,BRYA-WS2-865,bin,bd,null,node864,13,23,1,null,null
active,1,brya,865,BRYA-WS2-866,bin,bd,null,node865,14,23,1,null,null
active,1,brya,866,BRYA-WS2-867,bin,bd,null,node866,15,23,1,null,null
active,1,brya,867,BRYA-WS2-868,bin,bd,null,node867,16,23,1,null,null
active,1,brya,868,BRYA-WS2-869,bin,bd,null,node868,17,23,1,null,null
active,1,brya,869,BRYA-WS2-870,bin,bd,null,node869,18,23,1,null,null
active,1,brya,870,BRYA-WS2-871,bin,bd,null,node870,19,23,1,null,null
active,1,brya,871,BRYA-WS2-872,bin,bd,null,node871,20,23,1,null,null
active,1,brya,872,BRYA-WS2-873,bin,bd,null,node872,21,23,1,null,null
active,1,brya,873,BRYA-WS2-874,bin,bd,null,node873,22,23,1,null,null
active,1,brya,874,BRYA-WS2-875,bin,bd,null,node874,23,23,1,null,null
active,1,brya,875,BRYA-WS2-876,bin,bd,null,node875,24,23,1,null,null
active,1,brya,876,BRYA-WS2-877,bin,bd,null,node876,25,23,1,null,null
active,1,brya,877,BRYA-WS2-878,bin,bd,null,node877,26,23,1,null,null
active,1,brya,878,BRYA-WS2-879,bin,bd,null,node878,27,23,1,null,null
active,1,brya,879,BRYA-WS2-880,bin,bd,null,node879,28,23,1,null,null
active,1,brya,880,BRYA-WS2-881,bin,bd,null,node880,29,23,1,null,null
active,1,brya,881,BRYA-WS2-882,bin,bd,null,node881,30,23,1,null,null
active,1,brya,882,BRYA-WS2-883,bin,bd,null,node882,31,23,1,null,null
active,1,brya,883,BRYA-WS2-884,bin,bd,null,node883,32,23,1,null,null
active,1,brya,884,BRYA-WS2-885,bin,bd,null,node884,33,23,1,null,null
active,1,brya,885,BRYA-WS2-886,binFM2,bd,null,node885,34,23,1,null,null
active,1,brya,886,BRYA-WS2-887,path,bd,null,node886,35,23,1,null,null
active,1,brya,887,BRYA-WS2-888,binFM1,bd,null,node887,36,23,1,null,null
active,1,brya,888,BRYA-WS2-889,bin43,bd,null,node888,0,24,1,null,null
active,1,brya,889,BRYA-WS2-890,path,bd,null,node889,1,24,1,null,null
active,1,brya,890,BRYA-WS2-891,path,bd,null,node890,2,24,1,null,null
active,1,brya,891,BRYA-WS2-892,path,bd,null,node891,3,24,1,null,null
active,1,brya,892,BRYA-WS2-893,path,bd,null,node892,4,24,1,null,null
active,1,brya,893,BRYA-WS2-894,path,bd,null,node893,5,24,1,null,null
active,1,brya,894,BRYA-WS2-895,path,bd,null,node894,6,24,1,null,null
active,1,brya,895,BRYA-WS2-896,path,bd,null,node895,7,24,1,null,null
active,1,brya,896,BRYA-WS2-897,path,bd,null,node896,8,24,1,null,null
active,1,brya,897,BRYA-WS2-898,path,bd,null,node897,9,24,1,null,null
active,1,brya,898,BRYA-WS2-899,path,bd,null,node898,10,24,1,null,null
active,1,brya,899,BRYA-WS2-900,path,bd,null,node899,11,24,1,null,null
active,1,brya,900,BRYA-WS2-901,path,bd,null,node900,12,24,1,null,null
active,1,brya,901,BRYA-WS2-902,path,bd,null,node901,13,24,1,null,null
active,1,brya,902,BRYA-WS2-903,path,bd,null,node902,14,24,1,null,null
active,1,brya,903,BRYA-WS2-904,path,bd,null,node903,15,24,1,null,null
active,1,brya,904,BRYA-WS2-905,path,bd,null,node904,16,24,1,null,null
active,1,brya,905,BRYA-WS2-906,path,bd,null,node905,17,24,1,null,null
active,1,brya,906,BRYA-WS2-907,path,bd,null,node906,18,24,1,null,null
active,1,brya,907,BRYA-WS2-908,path,bd,null,node907,19,24,1,null,null
active,1,brya,908,BRYA-WS2-909,path,bd,null,node908,20,24,1,null,null
active,1,brya,909,BRYA-WS2-910,path,bd,null,node909,21,24,1,null,null
active,1,brya,910,BRYA-WS2-911,path,bd,null,node910,22,24,1,null,null
active,1,brya,911,BRYA-WS2-912,path,bd,null,node911,23,24,1,null,null
active,1,brya,912,BRYA-WS2-913,path,bd,null,node912,24,24,1,null,null
active,1,brya,913,BRYA-WS2-914,path,bd,null,node913,25,24,1,null,null
active,1,brya,914,BRYA-WS2-915,path,bd,null,node914,26,24,1,null,null
active,1,brya,915,BRYA-WS2-916,path,bd,null,node915,27,24,1,null,null
active,1,brya,916,BRYA-WS2-917,path,bd,null,node916,28,24,1,null,null
active,1,brya,917,BRYA-WS2-918,path,bd,null,node917,29,24,1,null,null
active,1,brya,918,BRYA-WS2-919,path,bd,null,node918,30,24,1,null,null
active,1,brya,919,BRYA-WS2-920,path,bd,null,node919,31,24,1,null,null
active,1,brya,920,BRYA-WS2-921,path,bd,null,node920,32,24,1,null,null
active,1,brya,921,BRYA-WS2-922,path,bd,null,node921,33,24,1,null,null
active,1,brya,922,BRYA-WS2-923,path,bd,null,node922,34,24,1,null,null
active,1,brya,923,BRYA-WS2-924,path,bd,null,node923,35,24,1,null,null
active,1,brya,924,BRYA-WS2-925,binFM1,bd,null,node924,36,24,1,null,null
active,1,brya,925,BRYA-WS2-926,bin43,bd,null,node925,0,25,1,null,null
active,1,brya,926,BRYA-WS2-927,path,bd,null,node926,1,25,1,null,null
active,1,brya,927,BRYA-WS2-928,bin,bd,null,node927,2,25,1,null,null
active,1,brya,928,BRYA-WS2-929,bin,bd,null,node928,3,25,1,null,null
active,1,brya,929,BRYA-WS2-930,bin,bd,null,node929,4,25,1,null,null
active,1,brya,930,BRYA-WS2-931,bin,bd,null,node930,5,25,1,null,null
active,1,brya,931,BRYA-WS2-932,bin,bd,null,node931,6,25,1,null,null
active,1,brya,932,BRYA-WS2-933,bin,bd,null,node932,7,25,1,null,null
active,1,brya,933,BRYA-WS2-934,bin,bd,null,node933,8,25,1,null,null
active,1,brya,934,BRYA-WS2-935,bin,bd,null,node934,9,25,1,null,null
active,1,brya,935,BRYA-WS2-936,bin,bd,null,node935,10,25,1,null,null
active,1,brya,936,BRYA-WS2-937,bin,bd,null,node936,11,25,1,null,null
active,1,brya,937,BRYA-WS2-938,bin,bd,null,node937,12,25,1,null,null
active,1,brya,938,BRYA-WS2-939,bin,bd,null,node938,13,25,1,null,null
active,1,brya,939,BRYA-WS2-940,bin,bd,null,node939,14,25,1,null,null
active,1,brya,940,BRYA-WS2-941,bin,bd,null,node940,15,25,1,null,null
active,1,brya,941,BRYA-WS2-942,bin,bd,null,node941,16,25,1,null,null
active,1,brya,942,BRYA-WS2-943,bin,bd,null,node942,17,25,1,null,null
active,1,brya,943,BRYA-WS2-944,bin,bd,null,node943,18,25,1,null,null
active,1,brya,944,BRYA-WS2-945,bin,bd,null,node944,19,25,1,null,null
active,1,brya,945,BRYA-WS2-946,bin,bd,null,node945,20,25,1,null,null
active,1,brya,946,BRYA-WS2-947,bin,bd,null,node946,21,25,1,null,null
active,1,brya,947,BRYA-WS2-948,bin,bd,null,node947,22,25,1,null,null
active,1,brya,948,BRYA-WS2-949,bin,bd,null,node948,23,25,1,null,null
active,1,brya,949,BRYA-WS2-950,bin,bd,null,node949,24,25,1,null,null
active,1,brya,950,BRYA-WS2-951,bin,bd,null,node950,25,25,1,null,null
active,1,brya,951,BRYA-WS2-952,bin,bd,null,node951,26,25,1,null,null
active,1,brya,952,BRYA-WS2-953,bin,bd,null,node952,27,25,1,null,null
active,1,brya,953,BRYA-WS2-954,bin,bd,null,node953,28,25,1,null,null
active,1,brya,954,BRYA-WS2-955,bin,bd,null,node954,29,25,1,null,null
active,1,brya,955,BRYA-WS2-956,bin,bd,null,node955,30,25,1,null,null
active,1,brya,956,BRYA-WS2-957,bin,bd,null,node956,31,25,1,null,null
active,1,brya,957,BRYA-WS2-958,bin,bd,null,node957,32,25,1,null,null
active,1,brya,958,BRYA-WS2-959,bin,bd,null,node958,33,25,1,null,null
active,1,brya,959,BRYA-WS2-960,binFM2,bd,null,node959,34,25,1,null,null
active,1,brya,960,BRYA-WS2-961,path,bd,null,node960,35,25,1,null,null
active,1,brya,961,BRYA-WS2-962,binFM1,bd,null,node961,36,25,1,null,null
active,1,brya,962,BRYA-WS2-963,bin43,bd,null,node962,0,26,1,null,null
active,1,brya,963,BRYA-WS2-964,path,bd,null,node963,1,26,1,null,null
active,1,brya,964,BRYA-WS2-965,bin,bd,null,node964,2,26,1,null,null
active,1,brya,965,BRYA-WS2-966,bin,bd,null,node965,3,26,1,null,null
active,1,brya,966,BRYA-WS2-967,bin,bd,null,node966,4,26,1,null,null
active,1,brya,967,BRYA-WS2-968,bin,bd,null,node967,5,26,1,null,null
active,1,brya,968,BRYA-WS2-969,bin,bd,null,node968,6,26,1,null,null
active,1,brya,969,BRYA-WS2-970,bin,bd,null,node969,7,26,1,null,null
active,1,brya,970,BRYA-WS2-971,bin,bd,null,node970,8,26,1,null,null
active,1,brya,971,BRYA-WS2-972,bin,bd,null,node971,9,26,1,null,null
active,1,brya,972,BRYA-WS2-973,bin,bd,null,node972,10,26,1,null,null
active,1,brya,973,BRYA-WS2-974,bin,bd,null,node973,11,26,1,null,null
active,1,brya,974,BRYA-WS2-975,bin,bd,null,node974,12,26,1,null,null
active,1,brya,975,BRYA-WS2-976,bin,bd,null,node975,13,26,1,null,null
active,1,brya,976,BRYA-WS2-977,bin,bd,null,node976,14,26,1,null,null
active,1,brya,977,BRYA-WS2-978,bin,bd,null,node977,15,26,1,null,null
active,1,brya,978,BRYA-WS2-979,bin,bd,null,node978,16,26,1,null,null
active,1,brya,979,BRYA-WS2-980,bin,bd,null,node979,17,26,1,null,null
active,1,brya,980,BRYA-WS2-981,bin,bd,null,node980,18,26,1,null,null
active,1,brya,981,BRYA-WS2-982,bin,bd,null,node981,19,26,1,null,null
active,1,brya,982,BRYA-WS2-983,bin,bd,null,node982,20,26,1,null,null
active,1,brya,983,BRYA-WS2-984,bin,bd,null,node983,21,26,1,null,null
active,1,brya,984,BRYA-WS2-985,bin,bd,null,node984,22,26,1,null,null
active,1,brya,985,BRYA-WS2-986,bin,bd,null,node985,23,26,1,null,null
active,1,brya,986,BRYA-WS2-987,bin,bd,null,node986,24,26,1,null,null
active,1,brya,987,BRYA-WS2-988,bin,bd,null,node987,25,26,1,null,null
active,1,brya,988,BRYA-WS2-989,bin,bd,null,node988,26,26,1,null,null
active,1,brya,989,BRYA-WS2-990,bin,bd,null,node989,27,26,1,null,null
active,1,brya,990,BRYA-WS2-991,bin,bd,null,node990,28,26,1,null,null
active,1,brya,991,BRYA-WS2-992,bin,bd,null,node991,29,26,1,null,null
active,1,brya,992,BRYA-WS2-993,bin,bd,null,node992,30,26,1,null,null
active,1,brya,993,BRYA-WS2-994,bin,bd,null,node993,31,26,1,null,null
active,1,brya,994,BRYA-WS2-995,bin,bd,null,node994,32,26,1,null,null
active,1,brya,995,BRYA-WS2-996,bin,bd,null,node995,33,26,1,null,null
active,1,brya,996,BRYA-WS2-997,binFM2,bd,null,node996,34,26,1,null,null
active,1,brya,997,BRYA-WS2-998,path,bd,null,node997,35,26,1,null,null
active,1,brya,998,BRYA-WS2-999,binFM1,bd,null,node998,36,26,1,null,null
active,1,brya,999,BRYA-WS2-1000,bin43,bd,null,node999,0,27,1,null,null
active,1,brya,1000,BRYA-WS2-1001,path,bd,null,node1000,1,27,1,null,null
active,1,brya,1001,BRYA-WS2-1002,path,bd,null,node1001,2,27,1,null,null
active,1,brya,1002,BRYA-WS2-1003,path,bd,null,node1002,3,27,1,null,null
active,1,brya,1003,BRYA-WS2-1004,path,bd,null,node1003,4,27,1,null,null
active,1,brya,1004,BRYA-WS2-1005,path,bd,null,node1004,5,27,1,null,null
active,1,brya,1005,BRYA-WS2-1006,path,bd,null,node1005,6,27,1,null,null
active,1,brya,1006,BRYA-WS2-1007,path,bd,null,node1006,7,27,1,null,null
active,1,brya,1007,BRYA-WS2-1008,path,bd,null,node1007,8,27,1,null,null
active,1,brya,1008,BRYA-WS2-1009,path,bd,null,node1008,9,27,1,null,null
active,1,brya,1009,BRYA-WS2-1010,path,bd,null,node1009,10,27,1,null,null
active,1,brya,1010,BRYA-WS2-1011,path,bd,null,node1010,11,27,1,null,null
active,1,brya,1011,BRYA-WS2-1012,path,bd,null,node1011,12,27,1,null,null
active,1,brya,1012,BRYA-WS2-1013,path,bd,null,node1012,13,27,1,null,null
active,1,brya,1013,BRYA-WS2-1014,path,bd,null,node1013,14,27,1,null,null
active,1,brya,1014,BRYA-WS2-1015,path,bd,null,node1014,15,27,1,null,null
active,1,brya,1015,BRYA-WS2-1016,path,bd,null,node1015,16,27,1,null,null
active,1,brya,1016,BRYA-WS2-1017,path,bd,null,node1016,17,27,1,null,null
active,1,brya,1017,BRYA-WS2-1018,path,bd,null,node1017,18,27,1,null,null
active,1,brya,1018,BRYA-WS2-1019,path,bd,null,node1018,19,27,1,null,null
active,1,brya,1019,BRYA-WS2-1020,path,bd,null,node1019,20,27,1,null,null
active,1,brya,1020,BRYA-WS2-1021,path,bd,null,node1020,21,27,1,null,null
active,1,brya,1021,BRYA-WS2-1022,path,bd,null,node1021,22,27,1,null,null
active,1,brya,1022,BRYA-WS2-1023,path,bd,null,node1022,23,27,1,null,null
active,1,brya,1023,BRYA-WS2-1024,path,bd,null,node1023,24,27,1,null,null
active,1,brya,1024,BRYA-WS2-1025,path,bd,null,node1024,25,27,1,null,null
active,1,brya,1025,BRYA-WS2-1026,path,bd,null,node1025,26,27,1,null,null
active,1,brya,1026,BRYA-WS2-1027,path,bd,null,node1026,27,27,1,null,null
active,1,brya,1027,BRYA-WS2-1028,path,bd,null,node1027,28,27,1,null,null
active,1,brya,1028,BRYA-WS2-1029,path,bd,null,node1028,29,27,1,null,null
active,1,brya,1029,BRYA-WS2-1030,path,bd,null,node1029,30,27,1,null,null
active,1,brya,1030,BRYA-WS2-1031,path,bd,null,node1030,31,27,1,null,null
active,1,brya,1031,BRYA-WS2-1032,path,bd,null,node1031,32,27,1,null,null
active,1,brya,1032,BRYA-WS2-1033,path,bd,null,node1032,33,27,1,null,null
